title,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
La cabaña en el bosque,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
Dios bendiga America,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Los tres chiflados,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Cuervo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Norte Sur,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
El Big Bang,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Espejo Espejo,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Acorazado,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
El mejor hotel de caléndula exótica,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Comic-Con Episodio IV: una esperanza de fanáticos,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bully,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Histeria,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dante's Inferno: una epopeya animada,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
El quinto año de compromiso,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Pensar como un hombre,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El afortunado,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Seguro,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Sombras oscuras,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
96 minutos,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
La novia señuelo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Rocket Singh: Vendedor del año,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
El dictador,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caminando con monstruos,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Men in Black III (M.III.B.) (M.I.B.³),1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Blancanieves y el cazador,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sonido de mi voz,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Eva,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
¡Piratas! Una loca aventura,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prometeo,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
El pacto,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Bernie,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Inhalar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Toma este vals,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Pasión de viajar,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moonrise Kingdom,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Agarra al gringo,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Superman/Doomsday,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mil palabras, un",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Seguridad no garantizada,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Madagascar 3: el más buscado de Europa,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
La hermana de tu hermana,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Superman/Batman: enemigos públicos,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Dragon Ball Z The Movie: The World's Strong más (también conocido como Dragon Ball Z: El tipo más fuerte del mundo) (Doragon Bôru Z: Kono yo de Ichiban Tsuyoi Yatsu),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Valiente,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Bella y la Bestia: Una Navidad encantada,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Enfrente de la clase,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dragon Ball Z La película: The Tree of Might (Doragon Bôru Z 3: Chikyû Marugoto Chô Kessen),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pocahontas II: Viaje a un mundo nuevo,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qué esperar cuando estás esperando,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
A Roma con amor,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abraham Lincoln cazador de vampiros,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
Primera posición,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Rock de años,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Buscando a un amigo para el fin del mundo,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Presto,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
El ataque de Jack-Jack,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banda de un miembro,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Ted,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mike magico,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Dragon Ball Z: The Return of Cooler (Doragon Bôru Z 6: Gekitotsu! Hyakuoku Pawâ no senshi),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dragon Ball Z: Cooler's Revenge (Doragon Bôru Z 5: Tobikkiri no Saikyô Tai Saikyô),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dragon Ball Z: Super Android 13!(Doragon Bôru Z 7: Kyokugen Batoru !! San Dai Sûpâ Saiyajin),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dragon Ball Z: Broly - El legendario Super Saiyan (Doragon Bôru Z 8: Moetsukiro !! Nessen Retsusen -Chô Gekisen),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piel limpia,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
El asombroso Hombre Araña,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Dragon Ball Z: Bojack Unbound (Doragon Bôru Z 9: Ginga Girigiri !! Butchigiri no Sugoi Yatsu),1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ice Edad 4: Continental Drift,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bestias del sur salvaje,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Salvaje,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
La firma,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Campamento espiritual,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Juego de Geri,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Un tipo que mata a la gente,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Isla del tesoro,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El reloj,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Las aventuras de Mary-Kate y Ashley,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2 días en Nueva York,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asesino Joe,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Dragon Ball Z: Broly Second Coming (Doragon Bôru Z 10: Kiken Na Futari! Sûpâ Senshi Wa Nemurenai),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dragon Ball Z: Bio-Broly (Doragon Bôru Z 11: Sûpâ Senshi Gekiha! Katsu no wa ore da),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaconda: la descendencia,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
"Carol de Navidad, un",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Para las aves,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chispas de rubí,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Recuerdo total,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
La participación de los ángeles,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Lo inmaduro,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dragon Ball Z: Bardock - El padre de Goku (Doragon Bôru Z: Tatta hitori no Saishuu Kessen - Furiiza ni Itonda Z Senshi Kakarotto no Chichi),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dragon Ball Z: The History of Trunks (Doragon Bôru Z: Zetsubô e No Hankô !! Nokosareta Chô Senshi - Gohan a Torankusu),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dragon Ball GT: un legado de héroe (Doragon Bôru GT: Gokû Gaiden! Yûki no akashi wa sû-shin-chû),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paredes laterales (medianeras),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Caída,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
La campaña,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freno,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
La esperanza es,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
La reina de Versalles,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Paranorman,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diario de un Chico en Problemas: Días de Perros,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broken,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6 días al aire: la fabricación de South Park,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Apresuración premium,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
La extraña vida de Timothy Green,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Ilegal,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Piranha 3DD (también conocida como Piranha DD),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Prime sospechoso 3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
Buscando un hombre dulce,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Prime sospechoso 6: El último testigo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Prime sospechoso: el niño perdido,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Concepción,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Paraíso perdido 3: Purgatorio,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Las palabras,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Tono perfecto,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Samsara,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cerebro fugitivo,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Looper,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Ese es mi chico,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robot y Frank,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Resident Evil: Retribución,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
Lola versus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
El maestro,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dragado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fin de guardia,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
V/H/S,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Las ventajas de ser tímido,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
La caza,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
motores Santos,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
Búsqueda implacable 2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Casa al final de la calle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Mi ojo izquierdo ve fantasmas (Ongo Joh Aan Gin Diy Gwai),0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
El amor dura tres años (L'Amour Dure Trois Ans),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
El hombre alto,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
JAJAJA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Óxido y hueso (De Rouille et d'Os),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Marley,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Frankenweenie,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Sinister,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
La cosa: el terror toma forma,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Transilvania,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lado a lado,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Argo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
siete psicópatas,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Artes liberales,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Captura .44,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
[Rec] ³ 3 Gésis,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Asterix & Obelix: Dios salvo Britannia (Astérix et Obélix: Au Service de Sa Majesté),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actividad Paranormal 4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Alex Cross,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Atlas de nubes,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Hellboy': las semillas de la creación,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Silent Hill: Apocalipsis 3D,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Aquí viene el boom,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mental,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mátalos suavemente,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
El impostor,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Las sesiones,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Smashed,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rompe Ralph,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libro de jugadas de Silver Linings,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Vuelo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Anna Karenina,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
La vida de Pi,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
El hombre de los puños de hierro,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
La bahía,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
Himizu,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Jackass 3.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Juego indie: la película,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Batman: The Dark Knight Returns, Parte 1",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Lincoln,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
La naturaleza llama,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vampiros,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
La saga crepuscular: Breaking Dawn - Parte 2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
10 años,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
rojo amanecer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
El origen de los guardianes,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"Fantástico miedo a todo, un",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trampa,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Bizancio,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
Paperman,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Jerga,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Desde Poppy Hill (Kokuriko-Zaka Kara),0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Línea roja,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Autobiografía de mentirosa: la falsa historia de Graham Chapman de Monty Python, un",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El hobbit: un viaje inesperado,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Hyde Park en Hudson,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cómo hacer el amor a una mujer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cero treinta oscuro,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Fuego con fuego,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Cuerpos calientes,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Equivocado,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Jugando para las conservas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
El sentimiento de culpa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Reacher,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Django desencadenado,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Esto es 40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Compré una motocicleta de vampiro,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Heladero,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Lo imposible,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"Misérables, Les",0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
Cuentos de fogata,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Guía de los padres,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John muere al final,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Misérables, Les",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Tierra prometida,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
English Vinglish,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Historia de peces (Fisshu Sutôrî),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas Chainsaw 3D,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Escuadrón de gángsters,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
El hombre de hielo,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Es un día tan hermoso,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"Batman: The Dark Knight Returns, Parte 2",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Todo o nada: la historia no contada de 007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Space Lesbian Space de codependiente busca lo mismo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
La última batalla,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Color aguas arriba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Bailarín de sombra,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Planeta Humano,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Comme un chef,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Película 43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Guía de la ideología del Pervertido,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Turistas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hansel,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
Jim Jefferies: completamente funcional (epix),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Por qué parar ahora,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tabú,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Al revés,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
La confiabilidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Levantarse chicos,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Efectos secundarios,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
Ladrón de identidad,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
El ABC de la muerte,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Criaturas hermosas,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"Buen día para morir duro, un",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
21 o mayor,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refugio seguro,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
Planeta congelado,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
El acto de matar,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Soldado Universal: Día de la CONTRACIÓN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Escapar del planeta Tierra,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Antes de medianoche,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Snitch,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Cielos oscuros,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
Oh chico (un café en Berlín),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Viaje al oeste: conquistando a los demonios (daai wa sai you chi chui mo chun kei),0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
Maniac Cop 2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Jack el asesino gigante,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Wadjda,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
El secuestro involuntario de la Sra. Elfriede Ott,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOLDADO AMERICANO.Joe: represalias,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Fogonero,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
Oz el grande y poderoso,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Los crods,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Increíble Burt Wonderstone,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La llamada,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
El Olimpo ha caido,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
La primera vez,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Mezzo Forte,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El lugar más allá de los pinos,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
La tetera de latón,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Phil Spector,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
El anfitrión,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Admisión,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mal muerto,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Trance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"Plan perfecto, un (plan parfait, un)",0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Olvido,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Marea Oscura,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Wolf Children (Okami Kodomo no ame a Yuki),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Desconectar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
El invencible Iron Man,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolor y ganancia,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hulk vs.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Resolución,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Grabbers,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
